sampleid,x,y
6118,488,1
6119,706,1
6120,728,1
6121,896,1
6122,30,1
6123,961,1
6124,280,1
6125,14,1
6126,781,1
6127,172,1
6128,511,1
6129,128,1
6130,353,1
6131,165,1
6132,9,1
6133,794,1
6134,595,1
6135,61,1
6136,988,1
6137,873,1
6138,423,1
6139,151,1
6140,251,1
6141,845,1
6142,89,1
6143,904,1
6144,372,1
6145,86,1
6146,591,1
6147,722,1
6148,758,1
6149,38,1
6150,87,1
6151,255,1
6152,437,1
6153,248,1
6154,717,1
6155,935,1
6156,399,1
6157,341,1
6158,398,1
6159,521,1
6160,271,1
6161,938,1
6162,631,1
6163,325,1
6164,566,1
6165,301,1
6166,589,1
6167,860,1
6168,378,1
6169,873,1
6170,301,1
6171,748,1
6172,159,1
6173,772,1
6174,1016,0
6175,305,1
6176,503,1
6177,1004,0
6178,687,1
6179,291,1
6180,871,1
6181,959,1
6182,578,1
6183,518,1
6184,166,1
6185,67,1
6186,1001,0
6187,804,1
6188,735,1
6189,919,1
6190,485,1
6191,405,1
6192,703,1
6193,911,1
6194,566,1
6195,105,1
6196,836,1
6197,637,1
6198,301,1
6199,794,1
6200,292,1
6201,44,1
6202,784,1
6203,826,1
6204,906,1
6205,785,1
6206,810,1
6207,694,1
6208,433,1
6209,23,1
6210,716,1
6211,161,1
6212,526,1
6213,188,1
6214,845,1
6215,16,1
6216,1004,0
6217,356,1
6218,198,1
6219,621,1
6220,119,1
6221,667,1
6222,956,1
6223,310,1
6224,363,1
6225,663,1
6226,780,1
6227,691,1
6228,277,1
6229,760,1
6230,399,1
6231,296,1
6232,375,1
6233,929,1
6234,805,1
6235,740,1
6236,680,1
6237,249,1
6238,456,1
6239,57,1
6240,942,1
6241,242,1
6242,354,1
6243,564,1
6244,912,1
6245,824,1
6246,312,1
6247,206,1
6248,20,1
6249,166,1
6250,875,1
6251,939,1
6252,19,1
6253,898,1
6254,953,1
6255,170,1
6256,363,1
6257,782,1
6258,711,1
6259,659,1
6260,485,1
6261,462,1
6262,512,1
6263,467,1
6264,616,1
6265,589,1
6266,871,1
6267,152,1
6268,179,1
6269,627,1
6270,653,1
6271,91,1
6272,668,1
6273,539,1
6274,846,1
6275,339,1
6276,224,1
6277,365,1
6278,252,1
6279,417,1
6280,221,1
6281,830,1
6282,318,1
6283,515,1
6284,678,1
6285,219,1
6286,200,1
6287,550,1
6288,949,1
6289,819,1
6290,678,1
6291,841,1
6292,36,1
6293,819,1
6294,729,1
6295,787,1
6296,320,1
6297,276,1
6298,228,1
6299,378,1
6300,883,1
6301,936,1
6302,467,1
6303,749,1
6304,700,1
6305,135,1
6306,810,1
6307,288,1
6308,152,1
6309,263,1
6310,101,1
6311,1020,0
6312,303,1
6313,92,1
6314,855,1
6315,31,1
6316,213,1
6317,87,1
6318,754,1
6319,901,1
6320,610,1
6321,770,1
6322,951,1
6323,76,1
6324,902,1
6325,305,1
6326,764,1
6327,165,1
6328,443,1
6329,645,1
6330,481,1
6331,593,1
6332,642,1
6333,431,1
6334,158,1
6335,621,1
6336,360,1
6337,790,1
6338,662,1
6339,508,1
6340,441,1
6341,244,1
6342,863,1
6343,384,1
6344,903,1
6345,898,1
6346,961,1
6347,327,1
6348,801,1
6349,458,1
6350,911,1
6351,853,1
6352,355,1
6353,328,1
6354,315,1
6355,335,1
6356,490,1
6357,465,1
6358,799,1
6359,221,1
6360,582,1
6361,313,1
6362,81,1
6363,728,1
6364,533,1
6365,801,1
6366,192,1
6367,610,1
6368,630,1
6369,637,1
6370,370,1
6371,101,1
6372,419,1
6373,11,1
6374,959,1
6375,225,1
6376,177,1
6377,229,1
6378,1012,0
6379,416,1
6380,558,1
6381,219,1
6382,201,1
6383,674,1
6384,286,1
6385,668,1
6386,405,1
6387,804,1
6388,2,1
6389,361,1
6390,483,1
6391,321,1
6392,538,1
6393,647,1
6394,955,1
6395,1019,0
6396,115,1
6397,601,1
6398,723,1
6399,975,1
6400,487,1
6401,705,1
6402,760,1
6403,11,1
6404,630,1
6405,460,1
6406,543,1
6407,823,1
6408,574,1
6409,109,1
6410,734,1
6411,89,1
6412,810,1
6413,650,1
6414,740,1
6415,197,1
6416,600,1
6417,943,1
6418,323,1
6419,759,1
6420,273,1
6421,703,1
6422,751,1
6423,37,1
6424,764,1
6425,800,1
6426,926,1
6427,127,1
6428,748,1
6429,688,1
6430,332,1
6431,707,1
6432,430,1
6433,127,1
6434,373,1
6435,212,1
6436,544,1
6437,100,1
6438,948,1
6439,128,1
6440,835,1
6441,822,1
6442,411,1
6443,146,1
6444,83,1
6445,796,1
6446,601,1
6447,787,1
6448,796,1
6449,47,1
6450,652,1
6451,928,1
6452,565,1
6453,395,1
6454,135,1
6455,274,1
6456,643,1
6457,500,1
6458,629,1
6459,209,1
6460,674,1
6461,692,1
6462,408,1
6463,422,1
6464,560,1
6465,155,1
6466,144,1
6467,141,1
6468,892,1
6469,843,1
6470,557,1
6471,647,1
6472,319,1
6473,485,1
6474,97,1
6475,27,1
6476,720,1
6477,28,1
6478,94,1
6479,90,1
6480,874,1
6481,864,1
6482,774,1
6483,478,1
6484,1005,0
6485,574,1
6486,748,1
6487,5,1
6488,1011,0
6489,488,1
6490,291,1
6491,331,1
6492,745,1
6493,806,1
6494,285,1
6495,504,1
6496,754,1
6497,240,1
6498,164,1
6499,318,1
6500,569,1
6501,219,1
6502,513,1
6503,316,1
6504,153,1
6505,380,1
6506,93,1
6507,698,1
6508,162,1
6509,152,1
6510,283,1
6511,839,1
6512,158,1
6513,673,1
6514,952,1
6515,458,1
6516,246,1
6517,124,1
6518,821,1
6519,269,1
6520,890,1
6521,905,1
6522,100,1
6523,255,1
6524,644,1
6525,985,1
6526,628,1
6527,305,1
6528,193,1
6529,442,1
6530,116,1
6531,879,1
6532,704,1
6533,615,1
6534,694,1
6535,906,1
6536,43,1
6537,423,1
6538,873,1
6539,76,1
6540,843,1
6541,109,1
6542,594,1
6543,283,1
6544,269,1
6545,103,1
6546,469,1
6547,122,1
6548,97,1
6549,89,1
6550,571,1
6551,122,1
6552,72,1
6553,925,1
6554,388,1
6555,552,1
6556,443,1
6557,901,1
6558,266,1
6559,114,1
6560,390,1
6561,325,1
6562,954,1
6563,3,1
6564,918,1
6565,383,1
6566,965,1
6567,910,1
6568,304,1
6569,69,1
6570,343,1
6571,331,1
6572,797,1
6573,65,1
6574,891,1
6575,307,1
6576,151,1
6577,877,1
6578,607,1
6579,581,1
6580,326,1
6581,722,1
6582,973,1
6583,441,1
6584,367,1
6585,732,1
6586,943,1
6587,182,1
6588,935,1
6589,697,1
6590,678,1
6591,988,1
6592,108,1
6593,980,1
6594,150,1
6595,13,1
6596,518,1
6597,89,1
6598,750,1
6599,655,1
6600,17,1
6601,355,1
6602,259,1
6603,623,1
6604,148,1
6605,224,1
6606,85,1
6607,949,1
6608,591,1
6609,1002,0
6610,571,1
6611,61,1
6612,715,1
6613,830,1
6614,456,1
6615,663,1
6616,509,1
6617,59,1
6618,678,1
6619,647,1
6620,465,1
6621,560,1
6622,275,1
6623,127,1
6624,106,1
6625,645,1
6626,145,1
6627,363,1
6628,13,1
6629,30,1
6630,859,1
6631,910,1
6632,674,1
6633,904,1
6634,549,1
6635,961,1
6636,0,1
6637,207,1
6638,85,1
6639,436,1
6640,831,1
6641,671,1
6642,486,1
6643,545,1
6644,98,1
6645,383,1
6646,201,1
6647,0,1
6648,279,1
6649,420,1
6650,1007,0
6651,88,1
6652,976,1
6653,201,1
6654,282,1
6655,826,1
6656,567,1
6657,768,1
6658,937,1
6659,715,1
6660,272,1
6661,687,1
6662,333,1
6663,202,1
6664,87,1
6665,764,1
6666,998,1
6667,601,1
6668,997,1
6669,435,1
6670,510,1
6671,869,1
6672,546,1
6673,274,1
6674,1006,0
6675,359,1
6676,183,1
6677,812,1
6678,459,1
6679,762,1
6680,830,1
6681,941,1
6682,55,1
6683,1024,0
6684,456,1
6685,305,1
6686,264,1
6687,274,1
6688,945,1
6689,397,1
6690,644,1
6691,48,1
6692,615,1
6693,506,1
6694,988,1
6695,1000,1
6696,550,1
6697,744,1
6698,235,1
6699,310,1
6700,381,1
6701,586,1
6702,721,1
6703,25,1
6704,578,1
6705,1021,0
6706,433,1
6707,880,1
6708,933,1
6709,563,1
6710,580,1
6711,795,1
6712,58,1
6713,935,1
6714,765,1
6715,684,1
6716,163,1
6717,218,1
6718,71,1
6719,313,1
6720,861,1
6721,28,1
6722,267,1
6723,737,1
6724,880,1
6725,743,1
6726,347,1
6727,462,1
6728,336,1
6729,479,1
6730,152,1
6731,840,1
6732,533,1
6733,795,1
6734,233,1
6735,113,1
6736,68,1
6737,372,1
6738,675,1
6739,717,1
6740,791,1
6741,125,1
6742,174,1
6743,604,1
6744,965,1
6745,889,1
6746,853,1
6747,781,1
6748,183,1
6749,242,1
6750,369,1
6751,493,1
6752,104,1
6753,892,1
6754,892,1
6755,414,1
6756,964,1
6757,251,1
6758,115,1
6759,963,1
6760,936,1
6761,682,1
6762,151,1
6763,888,1
6764,225,1
6765,960,1
6766,923,1
6767,953,1
6768,229,1
6769,968,1
6770,705,1
6771,345,1
6772,513,1
6773,16,1
6774,94,1
6775,885,1
6776,20,1
6777,305,1
6778,902,1
6779,155,1
6780,376,1
6781,832,1
6782,454,1
6783,676,1
6784,45,1
6785,814,1
6786,75,1
6787,885,1
6788,823,1
6789,797,1
6790,135,1
6791,718,1
6792,734,1
6793,237,1
6794,607,1
6795,49,1
6796,973,1
6797,51,1
6798,984,1
6799,922,1
6800,786,1
6801,546,1
6802,576,1
6803,419,1
6804,67,1
6805,715,1
6806,718,1
6807,114,1
6808,510,1
6809,656,1
6810,620,1
6811,922,1
6812,493,1
6813,872,1
6814,671,1
6815,668,1
6816,6,1
6817,692,1
6818,164,1
6819,261,1
6820,291,1
6821,389,1
6822,502,1
6823,69,1
6824,269,1
6825,540,1
6826,992,1
6827,388,1
6828,815,1
6829,89,1
6830,879,1
6831,471,1
6832,833,1
6833,553,1
6834,215,1
6835,656,1
6836,701,1
6837,407,1
6838,939,1
6839,566,1
6840,580,1
6841,123,1
6842,928,1
6843,1025,0
6844,584,1
6845,686,1
6846,855,1
6847,874,1
6848,559,1
6849,587,1
6850,720,1
6851,579,1
6852,621,1
6853,0,1
6854,457,1
6855,530,1
6856,104,1
6857,241,1
6858,299,1
6859,702,1
6860,980,1
6861,786,1
6862,683,1
6863,758,1
6864,263,1
6865,814,1
6866,846,1
6867,926,1
6868,970,1
6869,531,1
6870,343,1
6871,230,1
6872,715,1
6873,639,1
6874,539,1
6875,855,1
6876,724,1
6877,687,1
6878,743,1
6879,154,1
6880,194,1
6881,176,1
6882,482,1
6883,156,1
6884,699,1
6885,572,1
6886,556,1
6887,759,1
6888,940,1
6889,382,1
6890,90,1
6891,23,1
6892,749,1
6893,723,1
6894,255,1
6895,491,1
6896,771,1
6897,468,1
6898,281,1
6899,628,1
6900,872,1
6901,584,1
6902,358,1
6903,678,1
6904,614,1
6905,338,1
6906,511,1
6907,178,1
6908,14,1
6909,1012,0
6910,184,1
6911,601,1
6912,182,1
6913,219,1
6914,468,1
6915,174,1
6916,497,1
6917,899,1
6918,730,1
6919,396,1
6920,748,1
6921,567,1
6922,569,1
6923,402,1
6924,61,1
6925,280,1
6926,23,1
6927,370,1
6928,153,1
6929,209,1
6930,350,1
6931,199,1
6932,427,1
6933,683,1
6934,731,1
6935,896,1
6936,30,1
6937,255,1
6938,292,1
6939,876,1
6940,151,1
6941,902,1
6942,975,1
6943,313,1
6944,879,1
6945,502,1
6946,676,1
6947,388,1
6948,594,1
6949,748,1
6950,44,1
6951,359,1
6952,909,1
6953,70,1
6954,153,1
6955,460,1
6956,964,1
6957,881,1
6958,758,1
6959,625,1
6960,994,1
6961,678,1
6962,704,1
6963,716,1
6964,455,1
6965,720,1
6966,229,1
6967,979,1
6968,310,1
6969,428,1
6970,960,1
6971,502,1
6972,175,1
6973,922,1
6974,588,1
6975,35,1
6976,667,1
6977,990,1
6978,846,1
6979,65,1
6980,214,1
6981,617,1
6982,640,1
6983,365,1
6984,1005,0
6985,870,1
6986,41,1
6987,776,1
6988,162,1
6989,29,1
6990,57,1
6991,246,1
6992,372,1
6993,627,1
6994,141,1
6995,694,1
6996,880,1
6997,294,1
6998,157,1
6999,105,1
7000,217,1
7001,523,1
7002,761,1
7003,639,1
7004,770,1
7005,230,1
7006,217,1
7007,8,1
7008,203,1
7009,970,1
7010,540,1
7011,438,1
7012,550,1
7013,920,1
7014,787,1
7015,196,1
7016,315,1
7017,453,1
7018,411,1
7019,849,1
7020,581,1
7021,940,1
7022,768,1
7023,910,1
7024,918,1
7025,645,1
7026,813,1
7027,633,1
7028,509,1
7029,244,1
7030,794,1
7031,110,1
7032,641,1
7033,136,1
7034,773,1
7035,165,1
7036,884,1
7037,342,1
7038,698,1
7039,941,1
7040,507,1
7041,989,1
7042,370,1
7043,10,1
7044,346,1
7045,697,1
7046,158,1
7047,814,1
7048,1014,0
7049,991,1
7050,235,1
7051,1018,0
7052,614,1
7053,392,1
7054,602,1
7055,6,1
7056,1014,0
7057,594,1
7058,953,1
7059,124,1
7060,738,1
7061,522,1
7062,466,1
7063,707,1
7064,923,1
7065,109,1
7066,58,1
7067,875,1
7068,613,1
7069,264,1
7070,549,1
7071,999,1
7072,151,1
7073,403,1
7074,122,1
7075,203,1
7076,403,1
7077,760,1
7078,1014,0
7079,983,1
7080,767,1
7081,48,1
7082,418,1
7083,982,1
7084,326,1
7085,952,1
7086,693,1
7087,81,1
7088,252,1
7089,651,1
7090,1014,0
7091,804,1
7092,754,1
7093,533,1
7094,399,1
7095,919,1
7096,194,1
7097,458,1
7098,256,1
7099,141,1
7100,560,1
7101,992,1
7102,1013,0
7103,863,1
7104,203,1
7105,538,1
7106,589,1
7107,177,1
7108,639,1
7109,852,1
7110,149,1
7111,134,1
7112,673,1
7113,142,1
7114,219,1
7115,621,1
7116,754,1
7117,921,1
7118,440,1
7119,74,1
7120,378,1
7121,872,1
7122,797,1
7123,102,1
7124,364,1
7125,36,1
7126,238,1
7127,528,1
7128,587,1
7129,221,1
7130,87,1
7131,977,1
7132,175,1
7133,773,1
7134,579,1
7135,335,1
7136,104,1
7137,657,1
7138,352,1
7139,699,1
7140,930,1
7141,785,1
7142,328,1
7143,359,1
7144,865,1
7145,333,1
7146,607,1
7147,428,1
7148,209,1
7149,344,1
7150,241,1
7151,679,1
7152,838,1
7153,775,1
7154,610,1
7155,550,1
7156,455,1
7157,928,1
7158,681,1
7159,225,1
7160,296,1
7161,373,1
7162,966,1
7163,253,1
7164,927,1
7165,642,1
7166,856,1
7167,706,1
7168,185,1
7169,889,1
7170,664,1
7171,743,1
7172,988,1
7173,944,1
7174,739,1
7175,643,1
7176,754,1
7177,980,1
7178,735,1
7179,58,1
7180,182,1
7181,915,1
7182,363,1
7183,415,1
7184,486,1
7185,777,1
7186,492,1
7187,198,1
7188,525,1
7189,543,1
7190,785,1
7191,342,1
7192,469,1
7193,154,1
7194,767,1
7195,400,1
7196,477,1
7197,769,1
7198,168,1
7199,922,1
7200,321,1
7201,197,1
7202,175,1
7203,987,1
7204,480,1
7205,348,1
7206,816,1
7207,314,1
7208,842,1
7209,215,1
7210,964,1
7211,883,1
7212,927,1
7213,610,1
7214,643,1
7215,119,1
7216,209,1
7217,689,1
7218,875,1
7219,606,1
7220,531,1
7221,135,1
7222,834,1
7223,577,1
7224,197,1
7225,892,1
7226,254,1
7227,80,1
7228,505,1
7229,23,1
7230,24,1
7231,789,1
7232,786,1
7233,670,1
7234,405,1
7235,228,1
7236,682,1
7237,821,1
7238,804,1
7239,1001,0
7240,985,1
7241,307,1
7242,753,1
7243,356,1
7244,228,1
7245,419,1
7246,164,1
7247,523,1
7248,244,1
7249,319,1
7250,287,1
7251,815,1
7252,765,1
7253,637,1
7254,1010,0
7255,397,1
7256,77,1
7257,200,1
7258,702,1
7259,278,1
7260,482,1
7261,500,1
7262,119,1
7263,170,1
7264,892,1
7265,974,1
7266,851,1
7267,519,1
7268,372,1
7269,514,1
7270,717,1
7271,143,1
7272,322,1
7273,335,1
7274,905,1
7275,686,1
7276,334,1
7277,668,1
7278,218,1
7279,656,1
7280,299,1
7281,102,1
7282,268,1
7283,500,1
7284,646,1
7285,573,1
7286,26,1
7287,405,1
7288,193,1
7289,765,1
7290,118,1
7291,231,1
7292,356,1
7293,959,1
7294,769,1
7295,434,1
7296,1019,0
7297,224,1
7298,421,1
7299,562,1
7300,726,1
7301,402,1
7302,10,1
7303,821,1
7304,989,1
7305,926,1
7306,257,1
7307,303,1
7308,964,1
7309,287,1
7310,736,1
7311,217,1
7312,361,1
7313,765,1
7314,199,1
7315,248,1
7316,656,1
7317,707,1
7318,640,1
7319,305,1
7320,833,1
7321,101,1
7322,74,1
7323,33,1
7324,415,1
7325,180,1
7326,573,1
7327,108,1
7328,245,1
7329,833,1
7330,946,1
7331,981,1
7332,378,1
7333,645,1
7334,888,1
7335,742,1
7336,658,1
7337,560,1
7338,584,1
7339,26,1
7340,344,1
7341,314,1
7342,312,1
7343,942,1
7344,759,1
7345,536,1
7346,801,1
7347,233,1
7348,119,1
7349,396,1
7350,800,1
7351,183,1
7352,472,1
7353,544,1
7354,115,1
7355,270,1
7356,252,1
7357,615,1
7358,60,1
7359,1003,0
7360,969,1
7361,470,1
7362,153,1
7363,609,1
7364,504,1
7365,682,1
7366,263,1
7367,71,1
7368,673,1
7369,783,1
7370,106,1
7371,928,1
7372,596,1
7373,100,1
7374,702,1
7375,316,1
7376,232,1
7377,722,1
7378,766,1
7379,411,1
7380,923,1
7381,529,1
7382,272,1
7383,931,1
7384,351,1
7385,493,1
7386,466,1
7387,536,1
7388,263,1
7389,367,1
7390,721,1
7391,635,1
7392,485,1
7393,234,1
7394,955,1
7395,38,1
7396,795,1
7397,196,1
7398,632,1
7399,469,1
7400,747,1
7401,49,1
7402,54,1
7403,44,1
7404,595,1
7405,36,1
7406,806,1
7407,187,1
7408,535,1
7409,738,1
7410,1019,0
7411,7,1
7412,31,1
7413,999,1
7414,1015,0
7415,270,1
7416,299,1
7417,290,1
7418,813,1
7419,117,1
7420,220,1
7421,370,1
7422,971,1
7423,235,1
7424,519,1
7425,127,1
7426,822,1
7427,51,1
7428,886,1
7429,625,1
7430,1009,0
7431,310,1
7432,205,1
7433,499,1
7434,132,1
7435,553,1
7436,869,1
7437,40,1
7438,161,1
7439,197,1
7440,413,1
7441,659,1
7442,722,1
7443,514,1
7444,283,1
7445,752,1
7446,524,1
7447,15,1
7448,768,1
7449,781,1
7450,327,1
7451,830,1
7452,432,1
7453,690,1
7454,92,1
7455,12,1
7456,453,1
7457,549,1
7458,273,1
7459,35,1
7460,781,1
7461,654,1
7462,328,1
7463,894,1
7464,694,1
7465,917,1
7466,1015,0
7467,358,1
7468,433,1
7469,445,1
7470,743,1
7471,702,1
7472,845,1
7473,698,1
7474,794,1
7475,723,1
7476,963,1
7477,249,1
7478,402,1
7479,212,1
7480,725,1
7481,176,1
7482,890,1
7483,40,1
7484,118,1
7485,184,1
7486,458,1
7487,162,1
7488,15,1
7489,415,1
7490,951,1
7491,589,1
7492,691,1
7493,761,1
7494,325,1
7495,996,1
7496,969,1
7497,50,1
7498,473,1
7499,223,1
7500,907,1
7501,334,1
7502,721,1
7503,594,1
7504,73,1
7505,625,1
7506,624,1
7507,599,1
7508,523,1
7509,371,1
7510,206,1
7511,877,1
7512,620,1
7513,737,1
7514,222,1
7515,179,1
7516,593,1
7517,744,1
7518,860,1
7519,135,1
7520,213,1
7521,578,1
7522,853,1
7523,832,1
7524,625,1
7525,975,1
7526,624,1
7527,171,1
7528,197,1
7529,408,1
7530,53,1
7531,911,1
7532,849,1
7533,415,1
7534,424,1
7535,779,1
7536,475,1
7537,416,1
7538,533,1
7539,448,1
7540,115,1
7541,501,1
7542,393,1
7543,403,1
7544,954,1
7545,165,1
7546,886,1
7547,396,1
7548,205,1
7549,330,1
7550,12,1
7551,133,1
7552,595,1
7553,328,1
7554,408,1
7555,230,1
7556,141,1
7557,144,1
7558,865,1
7559,839,1
7560,117,1
7561,952,1
7562,52,1
7563,144,1
7564,168,1
7565,295,1
7566,118,1
7567,812,1
7568,940,1
7569,79,1
7570,57,1
7571,662,1
7572,374,1
7573,859,1
7574,558,1
7575,116,1
7576,816,1
7577,546,1
7578,499,1
7579,373,1
7580,993,1
7581,607,1
7582,318,1
7583,68,1
7584,612,1
7585,753,1
7586,126,1
7587,278,1
7588,146,1
7589,878,1
7590,922,1
7591,732,1
7592,377,1
7593,991,1
7594,805,1
7595,891,1
7596,875,1
7597,838,1
7598,383,1
7599,650,1
7600,806,1
7601,360,1
7602,33,1
7603,26,1
7604,250,1
7605,232,1
7606,131,1
7607,715,1
7608,62,1
7609,760,1
7610,185,1
7611,992,1
7612,98,1
7613,138,1
7614,962,1
7615,746,1
7616,14,1
7617,828,1
7618,808,1
7619,568,1
7620,723,1
7621,728,1
7622,217,1
7623,614,1
7624,234,1
7625,97,1
7626,740,1
7627,30,1
7628,809,1
7629,443,1
7630,304,1
7631,725,1
7632,297,1
7633,44,1
7634,206,1
7635,922,1
7636,656,1
7637,671,1
7638,209,1
7639,517,1
7640,695,1
7641,132,1
7642,829,1
7643,385,1
7644,786,1
7645,851,1
7646,661,1
7647,312,1
7648,975,1
7649,967,1
7650,1008,0
7651,740,1
7652,919,1
7653,873,1
7654,604,1
7655,762,1
7656,715,1
7657,964,1
7658,496,1
7659,143,1
7660,605,1
7661,862,1
7662,500,1
7663,706,1
7664,864,1
7665,728,1
7666,985,1
7667,631,1
7668,2,1
7669,568,1
7670,676,1
7671,1016,0
7672,51,1
7673,511,1
7674,522,1
7675,798,1
7676,508,1
7677,820,1
7678,246,1
7679,1010,0
7680,750,1
7681,563,1
7682,398,1
7683,648,1
7684,191,1
7685,706,1
7686,1000,1
7687,209,1
7688,407,1
7689,134,1
7690,332,1
7691,575,1
7692,583,1
7693,90,1
7694,80,1
7695,771,1
7696,783,1
7697,458,1
7698,943,1
7699,303,1
7700,680,1
7701,760,1
7702,974,1
7703,151,1
7704,340,1
7705,390,1
7706,822,1
7707,74,1
7708,90,1
7709,410,1
7710,952,1
7711,342,1
7712,942,1
7713,904,1
7714,812,1
7715,264,1
7716,525,1
7717,618,1
7718,704,1
7719,694,1
7720,782,1
7721,436,1
7722,732,1
7723,337,1
7724,42,1
7725,1017,0
7726,520,1
7727,111,1
7728,91,1
7729,934,1
7730,592,1
7731,756,1
7732,323,1
7733,977,1
7734,602,1
7735,679,1
7736,216,1
7737,23,1
7738,623,1
7739,222,1
7740,121,1
7741,120,1
7742,136,1
7743,146,1
7744,968,1
7745,791,1
7746,485,1
7747,920,1
7748,21,1
7749,924,1
7750,181,1
7751,186,1
7752,930,1
7753,283,1
7754,77,1
7755,233,1
7756,445,1
7757,729,1
7758,76,1
7759,419,1
7760,281,1
7761,319,1
7762,871,1
7763,920,1
7764,363,1
7765,646,1
7766,880,1
7767,265,1
7768,398,1
7769,719,1
7770,652,1
7771,379,1
7772,773,1
7773,375,1
7774,979,1
7775,576,1
7776,986,1
7777,115,1
7778,583,1
7779,4,1
7780,103,1
7781,462,1
7782,856,1
7783,599,1
7784,53,1
7785,857,1
7786,894,1
7787,622,1
7788,685,1
7789,662,1
7790,979,1
7791,59,1
7792,532,1
7793,539,1
7794,313,1
7795,582,1
7796,239,1
7797,203,1
7798,18,1
7799,910,1
7800,158,1
7801,700,1
7802,577,1
7803,966,1
7804,384,1
7805,84,1
7806,271,1
7807,713,1
7808,80,1
7809,936,1
7810,492,1
7811,935,1
7812,341,1
7813,621,1
7814,446,1
7815,47,1
7816,944,1
7817,134,1
7818,2,1
7819,219,1
7820,889,1
7821,924,1
7822,588,1
7823,691,1
7824,901,1
7825,523,1
7826,875,1
7827,966,1
7828,1025,0
7829,213,1
7830,990,1
7831,1007,0
7832,889,1
7833,605,1
7834,142,1
7835,689,1
7836,139,1
7837,296,1
7838,560,1
7839,314,1
7840,34,1
7841,995,1
7842,834,1
7843,707,1
7844,57,1
7845,573,1
7846,941,1
7847,51,1
7848,6,1
7849,347,1
7850,612,1
7851,509,1
7852,868,1
7853,234,1
7854,1022,0
7855,38,1
7856,29,1
7857,1012,0
7858,574,1
7859,526,1
7860,645,1
7861,532,1
7862,135,1
7863,441,1
7864,475,1
7865,1005,0
7866,454,1
7867,18,1
7868,103,1
7869,842,1
7870,973,1
7871,434,1
7872,613,1
7873,653,1
7874,406,1
7875,989,1
7876,979,1
7877,1025,0
7878,512,1
7879,459,1
7880,5,1
7881,1007,0
7882,874,1
7883,462,1
7884,73,1
7885,956,1
7886,88,1
7887,525,1
7888,33,1
7889,86,1
7890,534,1
7891,153,1
7892,420,1
7893,588,1
7894,679,1
7895,404,1
7896,1023,0
7897,917,1
7898,305,1
7899,558,1
7900,866,1
7901,130,1
7902,690,1
7903,857,1
7904,87,1
7905,598,1
7906,125,1
7907,369,1
7908,40,1
7909,276,1
7910,80,1
7911,687,1
7912,1,1
7913,223,1
7914,717,1
7915,218,1
7916,198,1
7917,185,1
7918,127,1
7919,700,1
7920,490,1
7921,313,1
7922,704,1
7923,522,1
7924,201,1
7925,470,1
7926,78,1
7927,58,1
7928,698,1
7929,180,1
7930,315,1
7931,905,1
7932,440,1
7933,939,1
7934,227,1
7935,138,1
7936,879,1
7937,803,1
7938,921,1
7939,104,1
7940,735,1
7941,271,1
7942,340,1
7943,431,1
7944,356,1
7945,959,1
7946,130,1
7947,643,1
7948,299,1
7949,918,1
7950,874,1
7951,992,1
7952,283,1
7953,830,1
7954,597,1
7955,53,1
7956,707,1
7957,748,1
7958,231,1
7959,690,1
7960,843,1
7961,55,1
7962,857,1
7963,65,1
7964,23,1
7965,244,1
7966,103,1
7967,877,1
7968,878,1
7969,769,1
7970,471,1
7971,1010,0
7972,675,1
7973,227,1
7974,45,1
7975,555,1
7976,646,1
7977,613,1
7978,643,1
7979,456,1
7980,147,1
7981,705,1
7982,246,1
7983,804,1
7984,244,1
7985,569,1
7986,57,1
7987,602,1
7988,497,1
7989,634,1
7990,686,1
7991,496,1
7992,536,1
7993,997,1
7994,864,1
7995,990,1
7996,563,1
7997,134,1
7998,70,1
7999,240,1
8000,360,1
8001,828,1
8002,52,1
8003,828,1
8004,544,1
8005,389,1
8006,785,1
8007,615,1
8008,390,1
8009,205,1
8010,951,1
8011,151,1
8012,523,1
8013,180,1
8014,116,1
8015,196,1
8016,3,1
8017,383,1
8018,536,1
8019,600,1
8020,747,1
8021,212,1
8022,127,1
8023,751,1
8024,678,1
8025,56,1
8026,653,1
8027,801,1
8028,535,1
8029,156,1
8030,119,1
8031,582,1
8032,783,1
8033,111,1
8034,425,1
8035,793,1
8036,23,1
8037,851,1
8038,499,1
8039,705,1
8040,614,1
8041,605,1
8042,118,1
8043,649,1
8044,770,1
8045,956,1
8046,140,1
8047,612,1
8048,153,1
8049,835,1
8050,152,1
8051,487,1
8052,182,1
8053,669,1
8054,990,1
8055,613,1
8056,564,1
8057,449,1
8058,467,1
8059,103,1
8060,942,1
8061,883,1
8062,416,1
8063,1014,0
8064,918,1
8065,907,1
8066,280,1
8067,490,1
8068,442,1
8069,576,1
8070,497,1
8071,142,1
8072,921,1
8073,381,1
8074,621,1
8075,671,1
8076,339,1
8077,763,1
8078,24,1
8079,515,1
8080,970,1
8081,562,1
8082,886,1
8083,704,1
8084,733,1
8085,126,1
8086,1016,0
8087,487,1
8088,729,1
8089,262,1
8090,933,1
8091,956,1
8092,13,1
8093,592,1
8094,390,1
8095,571,1
8096,23,1
8097,759,1
8098,665,1
8099,986,1
8100,402,1
8101,772,1
8102,118,1
8103,389,1
8104,274,1
8105,109,1
8106,689,1
8107,337,1
8108,481,1
